SrNo,NIMS_ID,k,tigerid,OPERATI+E:MONAL_CUSTOMER_REPC,REPC_SERVICE_ABBR,CIRCUIT_ISSUE_DATE,,pending_with,reason_of_pending,CRFS date,Config date,Pending,Assigned,testing date,TAT for testing
3241,LHXX-Z1JX 30N015,Cancel,807630,22773 - MOBILE TELECOMMUNICATIONS COMPANY SAUDI AR,VTSPREM,18-12-2015 15:47:42,ROVARADE,,after activity  change the designation ,,15 Jan 15,Complete,Abhilasha,,
3242,LHXX-Z1JX 30N016,Cancel,807630,22773 - MOBILE TELECOMMUNICATIONS COMPANY SAUDI AR,VTSPREM,18-12-2015 15:48:03,ROVARADE,,after activity  change the designation ,,15 Jan 15,Complete,Abhilasha,,
3243,LHXX-Z1JX 30N017,Cancel,807630,22773 - MOBILE TELECOMMUNICATIONS COMPANY SAUDI AR,VTSPREM,18-12-2015 15:48:25,ROVARADE,,after activity  change the designation ,,15 Jan 15,Complete,Abhilasha,,
3244,LHXX-Z1JX 30N018,Cancel,807630,22773 - MOBILE TELECOMMUNICATIONS COMPANY SAUDI AR,VTSPREM,18-12-2015 15:48:48,ROVARADE,,after activity  change the designation ,,15 Jan 15,Complete,Abhilasha,,
3245,LHXX-Z1JX 30N019,Cancel,807630,22773 - MOBILE TELECOMMUNICATIONS COMPANY SAUDI AR,VTSPREM,18-12-2015 15:49:12,ROVARADE,,after activity  change the designation ,,15 Jan 15,Complete,Abhilasha,,
3246,LHXX-Z1JX 30N020,Cancel,807630,22773 - MOBILE TELECOMMUNICATIONS COMPANY SAUDI AR,VTSPREM,18-12-2015 15:49:37,ROVARADE,,after activity  change the designation ,,15 Jan 15,Complete,Abhilasha,,
3247,LHXX-Z1JX 30N021,Cancel,807630,22773 - MOBILE TELECOMMUNICATIONS COMPANY SAUDI AR,VTSPREM,18-12-2015 15:50:02,ROVARADE,,after activity  change the designation ,,15 Jan 15,Complete,Abhilasha,,
3248,LHXX-Z1JX 30N022,Cancel,807630,22773 - MOBILE TELECOMMUNICATIONS COMPANY SAUDI AR,VTSPREM,18-12-2015 15:50:29,ROVARADE,,after activity  change the designation ,,15 Jan 15,Complete,Abhilasha,,
3249,LHXX-Z1JX 30N023,Cancel,807630,22773 - MOBILE TELECOMMUNICATIONS COMPANY SAUDI AR,VTSPREM,18-12-2015 15:50:56,ROVARADE,,after activity  change the designation ,,15 Jan 15,Complete,Abhilasha,,
3250,LHXX-Z1JX 30N024,Cancel,807630,22773 - MOBILE TELECOMMUNICATIONS COMPANY SAUDI AR,VTSPREM,18-12-2015 15:51:24,ROVARADE,,after activity  change the designation ,,15 Jan 15,Complete,Abhilasha,,
3251,LHXX-Z1JX 30N025,Cancel,807630,22773 - MOBILE TELECOMMUNICATIONS COMPANY SAUDI AR,VTSPREM,18-12-2015 15:51:53,ROVARADE,,after activity  change the designation ,,15 Jan 15,Complete,Abhilasha,,
3252,LHXX-Z1JX 30N026,Cancel,807630,22773 - MOBILE TELECOMMUNICATIONS COMPANY SAUDI AR,VTSPREM,18-12-2015 15:52:25,ROVARADE,,after activity  change the designation ,,15 Jan 15,Complete,Abhilasha,,
3253,LHXX-Z1JX 30N027,Cancel,807630,22773 - MOBILE TELECOMMUNICATIONS COMPANY SAUDI AR,VTSPREM,18-12-2015 15:52:59,ROVARADE,,after activity  change the designation ,,15 Jan 15,Complete,Abhilasha,,
3254,LHXX-Z1JX 30N028,Cancel,807630,22773 - MOBILE TELECOMMUNICATIONS COMPANY SAUDI AR,VTSPREM,18-12-2015 15:53:37,ROVARADE,,after activity  change the designation ,,15 Jan 15,Complete,Abhilasha,,
3255,LHXX-Z1JX 30N029,Cancel,807630,22773 - MOBILE TELECOMMUNICATIONS COMPANY SAUDI AR,VTSPREM,18-12-2015 15:54:14,ROVARADE,,after activity  change the designation ,,15 Jan 15,Complete,Abhilasha,,
3256,LHXX-Z1JX 30N030,Cancel,807630,22773 - MOBILE TELECOMMUNICATIONS COMPANY SAUDI AR,VTSPREM,18-12-2015 15:54:54,ROVARADE,,after activity  change the designation ,,15 Jan 15,Complete,Abhilasha,,
3257,LHXX-Z1JX 30N031,Cancel,807630,22773 - MOBILE TELECOMMUNICATIONS COMPANY SAUDI AR,VTSPREM,18-12-2015 15:55:33,ROVARADE,,after activity  change the designation ,,15 Jan 15,Complete,Abhilasha,,
3258,LHXX-Z1JX 30N032,Cancel,807630,22773 - MOBILE TELECOMMUNICATIONS COMPANY SAUDI AR,VTSPREM,18-12-2015 15:56:22,ROVARADE,,after activity  change the designation ,,15 Jan 15,Complete,Abhilasha,,
3259,LHXX-Z1JX 30N033,Cancel,807630,22773 - MOBILE TELECOMMUNICATIONS COMPANY SAUDI AR,VTSPREM,18-12-2015 15:57:16,ROVARADE,,after activity  change the designation ,,15 Jan 15,Complete,Abhilasha,,
3260,LHXX-Z1JX 30N034,Cancel,807630,22773 - MOBILE TELECOMMUNICATIONS COMPANY SAUDI AR,VTSPREM,18-12-2015 15:58:18,ROVARADE,,after activity  change the designation ,,15 Jan 15,Complete,Abhilasha,,
3261,LHXX-Z1JX 30N035,Cancel,807630,22773 - MOBILE TELECOMMUNICATIONS COMPANY SAUDI AR,VTSPREM,18-12-2015 15:59:32,ROVARADE,,after activity  change the designation ,,15 Jan 15,Complete,Abhilasha,,
3262,LHXX-Z1JX 30N036,Cancel,807630,22773 - MOBILE TELECOMMUNICATIONS COMPANY SAUDI AR,VTSPREM,18-12-2015 16:00:50,ROVARADE,,after activity  change the designation ,,15 Jan 15,Complete,Abhilasha,,
3263,LHXX-Z1JX 30N037,Cancel,807630,22773 - MOBILE TELECOMMUNICATIONS COMPANY SAUDI AR,VTSPREM,18-12-2015 16:02:08,ROVARADE,,after activity  change the designation ,,15 Jan 15,Complete,Abhilasha,,
3264,LHXX-Z1JX 30N038,Cancel,807630,22773 - MOBILE TELECOMMUNICATIONS COMPANY SAUDI AR,VTSPREM,18-12-2015 16:03:29,ROVARADE,,after activity  change the designation ,,15 Jan 15,Complete,Abhilasha,,
3265,LHXX-Z1JX 30N039,Cancel,807630,22773 - MOBILE TELECOMMUNICATIONS COMPANY SAUDI AR,VTSPREM,18-12-2015 16:04:47,ROVARADE,,after activity  change the designation ,,15 Jan 15,Complete,Abhilasha,,
3266,LHXX-Z1JX 30N040,Cancel,807630,22773 - MOBILE TELECOMMUNICATIONS COMPANY SAUDI AR,VTSPREM,18-12-2015 16:06:08,ROVARADE,,after activity  change the designation ,,15 Jan 15,Complete,Abhilasha,,
3267,LHXX-Z1JX 30N042,Cancel,807630,22773 - MOBILE TELECOMMUNICATIONS COMPANY SAUDI AR,VTSPREM,18-12-2015 16:07:28,ROVARADE,,after activity  change the designation ,,15 Jan 15,Complete,Abhilasha,,
3268,LHXX-Z1JX 30N043,Cancel,807630,22773 - MOBILE TELECOMMUNICATIONS COMPANY SAUDI AR,VTSPREM,18-12-2015 16:08:49,ROVARADE,,after activity  change the designation ,,15 Jan 15,Complete,Abhilasha,,
3269,LHXX-Z1JX 30N044,Cancel,807630,22773 - MOBILE TELECOMMUNICATIONS COMPANY SAUDI AR,VTSPREM,18-12-2015 16:10:08,ROVARADE,,after activity  change the designation ,,15 Jan 15,Complete,Abhilasha,,
3270,LHXX-Z1JX 30N045,Cancel,807630,22773 - MOBILE TELECOMMUNICATIONS COMPANY SAUDI AR,VTSPREM,18-12-2015 16:12:36,ROVARADE,,after activity  change the designation ,,15 Jan 15,Complete,Abhilasha,,
3271,LHXX-Z1JX 30N046,Cancel,807630,22773 - MOBILE TELECOMMUNICATIONS COMPANY SAUDI AR,VTSPREM,18-12-2015 16:14:01,ROVARADE,,after activity  change the designation ,,15 Jan 15,Complete,Abhilasha,,
3272,LHXX-Z1JX 30N047,Cancel,807630,22773 - MOBILE TELECOMMUNICATIONS COMPANY SAUDI AR,VTSPREM,18-12-2015 16:15:24,ROVARADE,,after activity  change the designation ,,15 Jan 15,Complete,Abhilasha,,
3273,LHXX-Z1JX 30N048,Cancel,807630,22773 - MOBILE TELECOMMUNICATIONS COMPANY SAUDI AR,VTSPREM,18-12-2015 16:16:48,ROVARADE,,after activity  change the designation ,,15 Jan 15,Complete,Abhilasha,,
3274,LHXX-Z1JX 30N049,Cancel,807630,22773 - MOBILE TELECOMMUNICATIONS COMPANY SAUDI AR,VTSPREM,18-12-2015 16:18:11,ROVARADE,,after activity  change the designation ,,15 Jan 15,Complete,Abhilasha,,
3275,LHXX-Z1JX 30N050,Cancel,807630,22773 - MOBILE TELECOMMUNICATIONS COMPANY SAUDI AR,VTSPREM,18-12-2015 16:19:37,ROVARADE,,after activity  change the designation ,,15 Jan 15,Complete,Abhilasha,,
3276,LHXX-Z1JX 30N052,Cancel,807630,22773 - MOBILE TELECOMMUNICATIONS COMPANY SAUDI AR,VTSPREM,18-12-2015 16:21:01,ROVARADE,,after activity  change the designation ,,15 Jan 15,Complete,Abhilasha,,
3277,LHXX-Z1JX 30N053,Cancel,807630,22773 - MOBILE TELECOMMUNICATIONS COMPANY SAUDI AR,VTSPREM,18-12-2015 16:22:28,ROVARADE,,after activity  change the designation ,,15 Jan 15,Complete,Abhilasha,,
3278,LHXX-Z1JX 30N054,Cancel,807630,22773 - MOBILE TELECOMMUNICATIONS COMPANY SAUDI AR,VTSPREM,18-12-2015 16:24:02,ROVARADE,,after activity  change the designation ,,15 Jan 15,Complete,Abhilasha,,
3279,LHXX-Z1JX 30N055,Cancel,807630,22773 - MOBILE TELECOMMUNICATIONS COMPANY SAUDI AR,VTSPREM,18-12-2015 16:25:38,ROVARADE,,after activity  change the designation ,,15 Jan 15,Complete,Abhilasha,,
3280,LHXX-Z1JX 30N056,Cancel,807630,22773 - MOBILE TELECOMMUNICATIONS COMPANY SAUDI AR,VTSPREM,18-12-2015 16:27:12,ROVARADE,,after activity  change the designation ,,15 Jan 15,Complete,Abhilasha,,
3281,LHXX-Z1JX 30N057,Cancel,807630,22773 - MOBILE TELECOMMUNICATIONS COMPANY SAUDI AR,VTSPREM,18-12-2015 16:28:48,ROVARADE,,after activity  change the designation ,,15 Jan 15,Complete,Abhilasha,,
3282,LHXX-Z1JX 30N058,Cancel,807630,22773 - MOBILE TELECOMMUNICATIONS COMPANY SAUDI AR,VTSPREM,18-12-2015 16:30:22,ROVARADE,,after activity  change the designation ,,15 Jan 15,Complete,Abhilasha,,
3283,LHXX-Z1JX 30N059,Cancel,807630,22773 - MOBILE TELECOMMUNICATIONS COMPANY SAUDI AR,VTSPREM,18-12-2015 16:32:02,ROVARADE,,after activity  change the designation ,,15 Jan 15,Complete,Abhilasha,,
3284,LHXX-Z1JX 30N060,Cancel,807630,22773 - MOBILE TELECOMMUNICATIONS COMPANY SAUDI AR,VTSPREM,18-12-2015 16:33:39,ROVARADE,,after activity  change the designation ,,15 Jan 15,Complete,Abhilasha,,
3285,LHXX-Z1JX 30N061,Cancel,807630,22773 - MOBILE TELECOMMUNICATIONS COMPANY SAUDI AR,VTSPREM,18-12-2015 16:35:19,ROVARADE,,after activity  change the designation ,,15 Jan 15,Complete,Abhilasha,,
3286,LHXX-Z1JX 30N062,Cancel,807630,22773 - MOBILE TELECOMMUNICATIONS COMPANY SAUDI AR,VTSPREM,18-12-2015 16:37:01,ROVARADE,,after activity  change the designation ,,15 Jan 15,Complete,Abhilasha,,
3287,LHXX-Z1JX 30N063,Cancel,807630,22773 - MOBILE TELECOMMUNICATIONS COMPANY SAUDI AR,VTSPREM,18-12-2015 16:38:45,ROVARADE,,after activity  change the designation ,,15 Jan 15,Complete,Abhilasha,,
3288,LHXX-Z1JX 30N064,Cancel,807630,22773 - MOBILE TELECOMMUNICATIONS COMPANY SAUDI AR,VTSPREM,18-12-2015 16:40:35,ROVARADE,,after activity  change the designation ,,15 Jan 15,Complete,Abhilasha,,
3289,LHXX-Z1JX 30N065,Cancel,807630,22773 - MOBILE TELECOMMUNICATIONS COMPANY SAUDI AR,VTSPREM,18-12-2015 16:42:27,ROVARADE,,after activity  change the designation ,,15 Jan 15,Complete,Abhilasha,,
3290,LHXX-Z1JX 30N066,Cancel,807630,22773 - MOBILE TELECOMMUNICATIONS COMPANY SAUDI AR,VTSPREM,18-12-2015 16:44:29,ROVARADE,,after activity  change the designation ,,15 Jan 15,Complete,Abhilasha,,
3291,LHXX-Z1JX 30N067,Cancel,807630,22773 - MOBILE TELECOMMUNICATIONS COMPANY SAUDI AR,VTSPREM,18-12-2015 16:46:19,ROVARADE,,after activity  change the designation ,,15 Jan 15,Complete,Abhilasha,,
3292,LHXX-Z1JX 30N068,Cancel,807630,22773 - MOBILE TELECOMMUNICATIONS COMPANY SAUDI AR,VTSPREM,18-12-2015 16:48:10,ROVARADE,,after activity  change the designation ,,15 Jan 15,Complete,Abhilasha,,
3293,LHXX-Z1JX 30N069,Cancel,807630,22773 - MOBILE TELECOMMUNICATIONS COMPANY SAUDI AR,VTSPREM,18-12-2015 16:49:58,ROVARADE,,after activity  change the designation ,,15 Jan 15,Complete,Abhilasha,,
3294,LHXX-Z1JX 30N070,Cancel,807630,22773 - MOBILE TELECOMMUNICATIONS COMPANY SAUDI AR,VTSPREM,18-12-2015 16:51:49,ROVARADE,,after activity  change the designation ,,15 Jan 15,Complete,Abhilasha,,
3295,LHXX-Z1JX 30N071,Cancel,807630,22773 - MOBILE TELECOMMUNICATIONS COMPANY SAUDI AR,VTSPREM,18-12-2015 16:53:37,ROVARADE,,after activity  change the designation ,,15 Jan 15,Complete,Abhilasha,,
3296,LHXX-Z1JX 30N072,Cancel,807630,22773 - MOBILE TELECOMMUNICATIONS COMPANY SAUDI AR,VTSPREM,18-12-2015 16:55:26,ROVARADE,,after activity  change the designation ,,15 Jan 15,Complete,Abhilasha,,
3297,LHXX-Z1JX 30N012,Cancel,807630,22773 - MOBILE TELECOMMUNICATIONS COMPANY SAUDI AR,VTSPREM,18-12-2015 16:58:36,ROVARADE,,after activity  change the designation ,,15 Jan 15,Complete,Abhilasha,,
3298,LDNX-Z1JX 30N051,Cancel,807630,22773 - MOBILE TELECOMMUNICATIONS COMPANY SAUDI AR,VTSPREM,18-12-2015 17:01:51,ROVARADE,,after activity  change the designation ,,15 Jan 15,Complete,Abhilasha,,
3299,RFKX-RFNX OTS002,Cancel,808548,"30180 - HIGHWINDS NETWORK GROUP, INC",GSM,19-12-2015 06:54:29,PRATPAND,,,,22 Dec 15,Complete,Saurabh.A,,
3300,1REX-QFAX 10G002,Provide,799372,24542 - BLACKBERRY BELGIUM BVBA,GSM,21-12-2015 07:32:19,AKARMUR,,No role,,,,,,
3301,H99X-IH4X CEVLAN0012,Provide,798868,25700 - TATA - BB ETHERNET.,*N/A*,21-12-2015 08:23:31,AVIPATIL,,,,,,Gaurav.S,,
3302,PYEX-W1UX 0500ISID5006,Provide,808885,25862 - CHINA TELECOM GLOBAL LIMITED,GLOBETH,21-12-2015 13:51:52,YSOMI,,,,,Pending,Amol,,
3303,BDUX-FNMX 30N002,Cancel,807059,18764 - TELEKOM SRBIJA A.D.,VTS,21-12-2015 16:07:28,RCHAKRAD,PM,activity on 4 jan 2016,,,Complete,Shashank,,
3304,BDUX-FNMX 30N004,Cancel,807059,18764 - TELEKOM SRBIJA A.D.,VTS,21-12-2015 16:07:33,RCHAKRAD,PM,activity on 4 jan 2016,,,Complete,Shashank,,
3305,BDUX-FNMX 30N003,Cancel,807059,18764 - TELEKOM SRBIJA A.D.,VTS,21-12-2015 16:07:39,RCHAKRAD,PM,activity on 4 jan 2016,,,Complete,Rohan,,
3306,BDUX-FNMX 30N001,Cancel,807059,18764 - TELEKOM SRBIJA A.D.,VTS,21-12-2015 16:08:04,RCHAKRAD,PM,activity on 4 jan 2016,,,Complete,Rohan,,
3307,GONX-LHXX 30N001,Cancel,806509,11142 - EQUANT,VTSPREM,22-12-2015 05:28:28,RCHAKRAD,,,,,Complete,Swapnali,,
3308,GONX-LHXX 30N003,Cancel,806509,11142 - EQUANT,VTSPREM,22-12-2015 05:28:40,RCHAKRAD,,,,,Complete,Swapnali,,
3309,GONX-LHXX 30N002,Cancel,806509,11142 - EQUANT,VTSPREM,22-12-2015 05:28:51,RCHAKRAD,,,,,Complete,Swapnali,,
3310,GONX-LHXX DL71ZNATL,Cancel,806509,11142 - EQUANT,VTSPREM,22-12-2015 05:29:10,RCHAKRAD,,,,,Complete,Swapnali,,
3311,LDNX-LDNX IPTTDM0003,Provide,793571,35213 - NEW EXCEL HOLDINGS LIMITED,INTRNET,22-12-2015 06:41:09,HMEKALA,,,,22 Dec 15,Complete,Saurabh.A,,
3312,0UCX-C7UX 10G003,Provide,805736,"7022 - COGENT COMMUNICATIONS, INC.",GSM,22-12-2015 07:11:18,AKARMUR,,,,23 Dec 15,Complete,Saurabh.A,,
3313,SREX-SVQX 1G0002,Provide,807569,7110 - SPRINT INTL COMM. SINGAPORE PTE LTD,GLOBETH,22-12-2015 07:49:36,PPRABHUD,,,,,Pending,Amol,,
3314,L78X-NW8X 1002ISID5128,Reroute,808920,32000 - POLYCOM INC,GLOBETH,22-12-2015 10:05:28,YSOMI,,,,,,Saurabh.G,,
3315,DP8X-SZ5X IPTTDM0001,Provide,806643,24364 - Congo Telecom,INTRNET,22-12-2015 10:56:35,RKELUSKA,,,,,Complete,Amol,,
3316,6C0X-6C7X 10G0001,Provide,806792,29762 - BHARTI AIRTEL LTD,GSM,22-12-2015 11:52:49,BHUSHPAT,,Patching pending,,28 Dec 15,Complete,Saurabh.A,,
3317,C99X-C99X SPVLAN0105,Provide,807562,7110 - SPRINT INTL COMM. SINGAPORE PTE LTD,GLOBETH,22-12-2015 11:52:50,PPRABHUD,,,,,Pending,Amol,,
3318,IH4X-YQFX 100M0001,Provide,805388,28485 - TELEKOM MALAYSIA (S) PTE LTD,GLOBETH,22-12-2015 12:21:49,YSOMI,,,,,,Gaurav.S,,
3319,6C0X-6C7X 10G0003,Provide,809044,29762 - BHARTI AIRTEL LTD,GSM,22-12-2015 12:30:23,BHUSHPAT,,Patching pending,,28 Dec 15,Complete,Saurabh.A,,
3320,6C0X-6C7X 10G0007,Provide,809046,29762 - BHARTI AIRTEL LTD,GSM,22-12-2015 14:11:44,BHUSHPAT,,Done by Raj ,,,Complete,Saurabh.A,,
3321,562X-563X 10G016,Provide,805318,28012 - GOOGLE SINGAPORE PTE LIMITED,GSM,23-12-2015 05:49:25,SUDSHIND,,,,,Complete,,,
3322,562X-563X 10G015,Provide,805278,28012 - GOOGLE SINGAPORE PTE LIMITED,GSM,23-12-2015 05:54:49,SUDSHIND,,,,,Complete,,,
3323,IV5X-X4EX NP1,Provide,801768,18680 - INNOVE COMMUNICATIONS INC,GSM,23-12-2015 06:22:52,YSOMI,,No role,,,,,,
3324,J46X-X4GX NP1,Provide,803897,7262 - QWEST COMMUNICATIONS JAPAN CORP,GSM,23-12-2015 06:25:47,YSOMI,,No role,,,,,,
3325,562X-563X 10G017,Provide,805410,28012 - GOOGLE SINGAPORE PTE LIMITED,GSM,23-12-2015 06:32:48,SUDSHIND,,,,,Complete,,,
3326,562X-563X 10G036,Provide,805408,28012 - GOOGLE SINGAPORE PTE LIMITED,GSM,23-12-2015 07:20:51,SUDSHIND,,,,,Complete,,,
3327,12MX-3M5X VC4S026,Provide,809077,24275 - MAIN ONE CABLE COMPANY LIMITED,GSM,23-12-2015 07:42:51,AKARMUR,,,,23 Dec 15,Complete,Saurabh.A,,
3328,562X-563X 10G038,Provide,805407,28012 - GOOGLE SINGAPORE PTE LIMITED,GSM,23-12-2015 07:50:23,SUDSHIND,,,,,Complete,,,
3329,562X-563X 10G020,Provide,805406,28012 - GOOGLE SINGAPORE PTE LIMITED,GSM,23-12-2015 08:09:48,SUDSHIND,,,,,Complete,,,
3330,12MX-3M5X 4V4C002,Provide,808568,24275 - MAIN ONE CABLE COMPANY LIMITED,GSM,23-12-2015 09:24:30,AKARMUR,,,,23 Dec 15,Complete,Saurabh.A,,
3331,NW8X-W1UX 0500ISID5034,Provide,808843,22743 - QUINNOX INC,GLOBETH,23-12-2015 10:32:46,YSOMI,,,,,Pending,Amol,,
3332,AE6X-WV1X 193.350THZ01KT6,Provide,799327,20399 - TATA COMMUNICATIONS (US) INC.,*N/A*,23-12-2015 11:06:20,AVIPATIL,,,,,Complete,,,
3333,N0VX-TTTX VC11S102SNCP-P,Provide,802899,918 - TATA COMMUNICATIONS (CANADA) LTD.,*N/A*,23-12-2015 12:21:28,PMORASAK,,,,,Pending,Shashank,,
3334,7D8X-7G6X NP1,Provide,802820,20341 - VIETTEL GROUP ,GSM,23-12-2015 12:32:51,AKARMUR,,No role,,,,,,
3335,N99X-Z1EX 24N001,Cancel,809220,24704 - ZEE ENTERTAINMENT ENTERPRISE LTD.,GSM,23-12-2015 13:39:25,RNISTANE,,,,24 Dec 15,Complete,Saurabh.A,,
3336,A92X-EUNX SPVLAN0006,Provide,809234,27048 - VERIZON COMMUNICATIONS INDIA PVT LTD,GLOBETH,23-12-2015 14:01:26,YSOMI,,,,,Complete,Swapnali,,
3337,MTTX-N0VX VC11S201SNCP-P,Provide,802757,918 - TATA COMMUNICATIONS (CANADA) LTD.,*N/A*,23-12-2015 14:14:18,PMORASAK,,,,,Complete,Rohan,,
3338,9HGX-9HIX 10G011,Reroute,806645,22839 - GOOGLE INFRASTRUCTURE BERMUDA LIMITED,GSM,23-12-2015 14:21:48,KKHADE,PM,Downtime awaited,,28 Dec 15,Pending,Saurabh.A,,
3339,7GYX-9GSX NP40,Reroute,806640,22839 - GOOGLE INFRASTRUCTURE BERMUDA LIMITED,GSM,23-12-2015 14:39:34,KKHADE,PM,Downtime awaited,,28 Dec 15,Pending,Saurabh.A,,
3340,07SX-Q6SX NP1,Cancel,809395,26998 - SYNIVERSE TECHNOLOGIES LLC,GLOBETH,24-12-2015 06:36:47,AKARMUR,,,,,Complete,Amol,,
3341,562X-563X 10G022,Provide,805405,28012 - GOOGLE SINGAPORE PTE LIMITED,GSM,24-12-2015 06:45:02,SUDSHIND,,,,31 Dec 15,Complete,Rahul,,
3342,FV0X-PW3X 16S001,Reroute,809456,20474 - TATA COMMUNICATIONS INTERNATIONAL PTE. LTD,*N/A*,24-12-2015 06:46:13,ASHANDHA,,No Role,,,,,,
3343,SVWX-XSXX SPVLAN0014,Provide,802564,35960 - BSO NETWORK SOLUTIONS LIMITED,LOLA,24-12-2015 07:10:02,PPRABHUD,,,,,Pending,Amol,,
3344,07SX-F56X NP1,Cancel,809392,26998 - SYNIVERSE TECHNOLOGIES LLC,GLOBETH,24-12-2015 07:17:20,AKARMUR,,,,,Complete,Amol,,
3345,562X-563X 10G023,Provide,805404,28012 - GOOGLE SINGAPORE PTE LIMITED,GSM,24-12-2015 07:37:17,SUDSHIND,,,,10 Dec 15,Complete,Rahul,,
3346,7GYX-9GSX NP43,Modify,806628,22839 - GOOGLE INFRASTRUCTURE BERMUDA LIMITED,GSM,24-12-2015 08:46:10,KKHADE,PM,DT awaited,,31 Dec 15,Pending,Rahul,,
3347,7GYX-9GSX NP48,Modify,806626,22839 - GOOGLE INFRASTRUCTURE BERMUDA LIMITED,GSM,24-12-2015 11:09:19,KKHADE,PM,DT awaited,,31 Dec 15,Pending,Rahul,,
3348,9Y4X-YHAX NP7,Modify,809320,36501 - CAT TELECOM PUBLIC COMPANY LIMITED,GSM,24-12-2015 11:22:15,AKARMUR,,,,28 Dec 15,Complete,Rahul,,
3349,562X-563X 10G026,Provide,805401,28012 - GOOGLE SINGAPORE PTE LIMITED,GSM,24-12-2015 12:01:52,SUDSHIND,,,,10 Dec 15,Complete,Rahul,,
3350,7GYX-9GSX NP46,Reroute,806621,22839 - GOOGLE INFRASTRUCTURE BERMUDA LIMITED,GSM,24-12-2015 12:10:54,KKHADE,PM,DT awaited,,31 Dec 15,Pending,Rahul,,
3351,562X-563X 10G025,Provide,805402,28012 - GOOGLE SINGAPORE PTE LIMITED,GSM,24-12-2015 13:10:47,SUDSHIND,,,,10 Dec 15,Complete,Rahul,,
3352,7GYX-9GSX NP45,Reroute,806618,22839 - GOOGLE INFRASTRUCTURE BERMUDA LIMITED,GSM,24-12-2015 13:47:14,KKHADE,PM,DT awaited,,31 Dec 15,Pending,Rahul,,
3353,562X-563X 10G027,Provide,805400,28012 - GOOGLE SINGAPORE PTE LIMITED,GSM,24-12-2015 14:13:15,SUDSHIND,,,,10 Dec 15,Complete,Rahul,,
3354,GK6X-STNX 16S0001,Cancel,809867,616 - TELEKOM MALAYSIA BERHAD,GSM,24-12-2015 14:30:44,PRATPAND,,,,28 Dec 15,Complete,Saurabh.A,,
3355,562X-563X 10G028,Provide,805399,28012 - GOOGLE SINGAPORE PTE LIMITED,GSM,24-12-2015 14:39:32,SUDSHIND,,,,10 Dec 15,Complete,Rahul,,
3356,6J0X-NJYX NP1,Provide,788472,35589 - SYMRISE AG,GSM,24-12-2015 15:03:07,SMOON,,,,29 Dec 15,Complete,Saurabh.A,,
3357,C55X-SREX 4V4C0001,Cancel,809526,7110 - SPRINT INTL COMM. SINGAPORE PTE LTD,GSM,26-12-2015 06:24:04,PRATPAND,SDCNOC,,24/01/2016,18 Jan 15,Pending,Saurabh.A,,
3358,B44X-B55X OF002,Cancel,809525,7110 - SPRINT INTL COMM. SINGAPORE PTE LTD,GSM,26-12-2015 07:02:38,PRATPAND,SDCNOC,,17/01/2016,18 Jan 15,Complete,Saurabh.A,,
3359,B55X-STNX 4S002,Cancel,809524,7110 - SPRINT INTL COMM. SINGAPORE PTE LTD,GSM,26-12-2015 07:47:24,PRATPAND,SDCNOC,,"DOT extended January 24, 2016",17 Jan 16,Pending,Rahul,,
3360,A4IX-C55X 4S0001,Cancel,809523,7110 - SPRINT INTL COMM. SINGAPORE PTE LTD,GSM,26-12-2015 09:08:49,PRATPAND,SDCNOC,,24/01/2016,17 Jan 16,Pending,Rahul,,
3361,SVWX-SVWX OMS0200,Cancel,809439,36464 - COLT TECHNOLOGY SERVICES CO LTD,GSM,26-12-2015 10:36:10,PRATPAND,PM,,,5 Jan 16,Complete,Rahul,,
3362,N99X-OY2X SPVLAN0001,Cancel,809442,26135 - IBM AUSTRALIA LIMITED,GSM,26-12-2015 11:27:40,RNISTANE,,,,28 Dec 15,Complete,Saurabh.A,,
3363,MMBX-SYQX 30N0007,Provide,802458,88 - TELSTRA INTERNATIONAL LIMITED,VTS,26-12-2015 11:33:36,ANVERMA,,,,,Complete,Shashank,,
3364,MMBX-SYQX 360Y0001,Provide,802458,88 - TELSTRA INTERNATIONAL LIMITED,VTS,26-12-2015 11:38:23,ANVERMA,,,,,Complete,Shashank,,
3365,562X-563X 10G029,Provide,805398,28012 - GOOGLE SINGAPORE PTE LIMITED,GSM,28-12-2015 05:51:19,SUDSHIND,,,,10 Dec 15,Complete,Rahul,,
3366,562X-563X 10G030,Provide,805397,28012 - GOOGLE SINGAPORE PTE LIMITED,GSM,28-12-2015 06:42:58,SUDSHIND,,,,10 Dec 15,Complete,Rahul,,
3367,562X-563X 10G031,Provide,805396,28012 - GOOGLE SINGAPORE PTE LIMITED,GSM,28-12-2015 07:08:23,SUDSHIND,,,,10 Dec 15,Complete,Rahul,,
3368,1DAX-9DQX 100M002,Cancel,796092,26980 - DEUTSCHE BANK AG DUBAI (DIFC) BRANCH,GLOBETH,28-12-2015 07:09:53,SUDMISHR,,,,,Complete,Amol,,
3369,G11X-XG3X NP1,Cancel,808722,25872 - GLOBECAST UK LTD,E_MPLS,28-12-2015 07:17:05,MNIBRAD,SDCNOC,,0,,,Rohan,,
3370,DDWX-DDWX ETS218,Cancel,796374,26980 - DEUTSCHE BANK AG DUBAI (DIFC) BRANCH,GLOBETH,28-12-2015 07:24:06,SUDMISHR,,,,,Complete,Amol,,
